price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
9985,2012.0,buick enclave,excellent,6.0,gas,135030.0,automatic,SUV,custom,1.0,2018-09-03,90
11695,2013.0,ford escape,excellent,4.0,gas,90551.0,automatic,SUV,grey,1.0,2018-05-15,34
17895,2012.0,chevrolet suburban,excellent,8.0,gas,127636.0,automatic,SUV,white,1.0,2018-12-26,34
5995,2005.0,chevrolet trailblazer,good,6.0,gas,154959.0,automatic,SUV,grey,1.0,2018-06-29,14
25495,2015.0,toyota tundra,excellent,8.0,gas,60203.0,other,truck,white,1.0,2018-07-28,25
11695,2013.0,ford escape,excellent,4.0,gas,90551.0,automatic,SUV,grey,1.0,2018-09-18,21
9985,2012.0,buick enclave,excellent,6.0,gas,135030.0,automatic,SUV,grey,1.0,2018-05-22,32
13200,2016.0,ford escape,excellent,4.0,gas,60000.0,automatic,SUV,grey,1.0,2018-06-26,87
5995,2004.0,ford f-250 super duty,excellent,8.0,gas,73415.0,automatic,truck,green,1.0,2019-01-20,55
21400,2014.0,ford f150 supercrew cab xlt,good,8.0,gas,94321.0,other,pickup,black,1.0,2019-03-17,28
15900,2004.0,ford f-350 sd,excellent,8.0,diesel,152000.0,automatic,truck,brown,1.0,2018-06-07,37
5900,2004.0,honda pilot,good,6.0,gas,116013.0,automatic,SUV,black,1.0,2018-08-10,12
25495,2015.0,toyota tundra,excellent,8.0,gas,60203.0,other,truck,white,1.0,2018-09-12,36
15495,2011.0,ram 1500,excellent,8.0,gas,105464.0,other,truck,grey,1.0,2018-11-14,14
9985,2012.0,buick enclave,excellent,6.0,gas,135030.0,automatic,SUV,grey,1.0,2018-10-30,70
27000,2014.0,ram 2500,good,8.0,gas,76000.0,automatic,pickup,silver,1.0,2019-04-11,30
8700,2011.0,chevrolet silverado 1500,excellent,8.0,gas,105125.0,automatic,pickup,black,1.0,2018-09-27,60
9995,2011.0,toyota tacoma,good,4.0,gas,161000.0,automatic,truck,red,1.0,2018-07-07,60
8995,2013.0,subaru forester,good,4.0,gas,64300.0,manual,SUV,custom,1.0,2018-05-13,23
5995,2007.0,toyota rav4,good,4.0,gas,106000.0,automatic,SUV,custom,1.0,2018-06-29,243
5995,2009.0,subaru outback,good,6.0,gas,156000.0,automatic,wagon,blue,1.0,2019-01-06,43
6500,2008.0,toyota rav4,good,6.0,gas,129000.0,automatic,SUV,blue,1.0,2019-04-09,15
5950,2011.0,subaru outback,excellent,4.0,gas,149000.0,automatic,wagon,silver,1.0,2019-03-23,16
25500,2013.0,toyota tundra,excellent,8.0,gas,66235.0,automatic,pickup,black,1.0,2018-12-19,73
5500,2009.0,subaru impreza,good,4.0,gas,171556.0,automatic,sedan,silver,1.0,2018-07-07,34
4895,2003.0,hyundai santa fe,good,6.0,gas,140657.0,automatic,SUV,white,1.0,2018-10-18,62
3600,2004.0,honda pilot,good,6.0,gas,110559.0,automatic,SUV,blue,1.0,2019-02-15,51
3000,2003.0,chevrolet trailblazer,good,6.0,gas,168500.0,automatic,SUV,white,1.0,2018-09-30,41
5995,2003.0,cadillac escalade,excellent,8.0,gas,169518.0,automatic,SUV,red,1.0,2018-09-13,60
6500,2008.0,ram 1500,good,8.0,gas,197000.0,automatic,pickup,grey,1.0,2019-02-28,45
8500,2008.0,gmc sierra 1500,excellent,8.0,gas,181000.0,automatic,pickup,red,1.0,2018-08-26,86
23995,2013.0,ford f-150,excellent,6.0,gas,74000.0,automatic,truck,white,1.0,2018-11-21,48
15954,2013.0,ford f-150,excellent,6.0,gas,95000.0,automatic,truck,grey,1.0,2019-03-04,27
350,1998.0,ford explorer,fair,6.0,gas,180000.0,automatic,SUV,red,1.0,2018-12-06,23
17980,2011.0,bmw x5,excellent,8.0,gas,114995.0,automatic,SUV,black,1.0,2018-11-04,64
22995,2017.0,chevrolet traverse,excellent,6.0,gas,14000.0,automatic,SUV,silver,1.0,2019-02-13,25
27216,2016.0,chevrolet silverado 1500,excellent,8.0,gas,26960.0,automatic,truck,silver,1.0,2018-09-20,43
18910,2014.0,ford f-150,excellent,8.0,gas,70400.0,automatic,truck,black,1.0,2018-12-25,130
16995,2010.0,ford f-350 sd,excellent,10.0,gas,159800.0,automatic,truck,white,1.0,2018-05-04,18
16199,2010.0,chevrolet tahoe,like new,8.0,gas,104800.0,automatic,SUV,grey,1.0,2019-02-11,52
17999,2009.0,chevrolet silverado 1500,like new,8.0,gas,99300.0,automatic,truck,black,1.0,2018-10-25,4
17999,2016.0,chrysler 300,like new,6.0,gas,74900.0,automatic,sedan,white,1.0,2018-12-07,52
12900,2004.0,chevrolet silverado 2500hd,excellent,8.0,diesel,224.0,automatic,truck,white,1.0,2018-06-29,21
15988,2012.0,bmw x5,good,6.0,diesel,78939.0,automatic,SUV,grey,1.0,2019-02-26,15
16998,2013.0,chevrolet silverado 1500,excellent,8.0,gas,150249.0,automatic,truck,white,1.0,2019-01-26,11
8998,2008.0,chevrolet suburban,excellent,8.0,gas,255403.0,automatic,wagon,black,1.0,2018-09-21,46
14495,2009.0,cadillac escalade,excellent,8.0,gas,144204.0,automatic,SUV,white,1.0,2018-12-01,11
22998,2016.0,chevrolet silverado 1500,excellent,8.0,gas,45325.0,automatic,truck,red,1.0,2018-07-18,23
17498,2009.0,jeep wrangler unlimited,excellent,6.0,gas,100490.0,automatic,wagon,silver,1.0,2019-02-27,14
12500,2007.0,chevrolet silverado,good,8.0,diesel,249300.0,automatic,pickup,grey,1.0,2019-03-11,66
13995,2009.0,cadillac escalade,excellent,8.0,gas,146148.0,automatic,SUV,silver,1.0,2019-03-14,61
5000,1995.0,ford f-150,like new,8.0,gas,148000.0,manual,truck,red,1.0,2018-10-05,55
3000,2005.0,gmc sierra 1500,fair,8.0,gas,190000.0,automatic,truck,green,1.0,2019-03-05,70
19000,2012.0,cadillac escalade,like new,8.0,gas,128.0,automatic,SUV,black,1.0,2018-12-27,71
3990,1995.0,jeep wrangler,good,4.0,gas,165000.0,automatic,SUV,black,1.0,2018-08-09,8
2500,2006.0,chevrolet trailblazer,good,6.0,gas,232000.0,automatic,SUV,silver,1.0,2018-07-26,17
17995,2015.0,ford edge,good,4.0,gas,77000.0,automatic,SUV,black,1.0,2018-08-04,30
5995,2008.0,honda cr-v,excellent,4.0,gas,150726.0,automatic,SUV,black,1.0,2018-06-12,37
9950,2011.0,ford f-150,good,6.0,gas,121928.0,automatic,truck,white,1.0,2019-01-06,24
18950,2012.0,chevrolet silverado 1500,good,8.0,gas,128135.0,automatic,truck,white,1.0,2019-03-21,50
5000,2010.0,ford f-150,good,8.0,gas,204.0,automatic,truck,white,1.0,2018-05-15,36
5000,1998.0,ford f-150,excellent,8.0,gas,135000.0,automatic,pickup,custom,1.0,2019-01-24,63
2900,2003.0,honda pilot,excellent,6.0,gas,201519.0,automatic,SUV,green,1.0,2018-05-30,41
8900,2015.0,nissan rogue,excellent,4.0,gas,77000.0,automatic,SUV,grey,1.0,2018-11-27,69
10500,1998.0,ford f-150,good,8.0,gas,180000.0,automatic,truck,red,1.0,2018-06-14,56
19788,2016.0,honda pilot,excellent,6.0,gas,78465.0,automatic,SUV,white,1.0,2018-08-01,91
34988,2015.0,jeep wrangler unlimited,excellent,6.0,gas,42597.0,automatic,SUV,grey,1.0,2019-03-12,33
15900,2013.0,ford f-150,good,8.0,gas,110131.0,automatic,truck,black,1.0,2019-01-29,58
20995,2014.0,chevrolet silverado 1500,excellent,8.0,gas,113703.0,automatic,truck,white,1.0,2018-05-06,10
19995,2018.0,subaru impreza,excellent,4.0,gas,11378.0,automatic,sedan,silver,1.0,2018-10-24,66
8450,2011.0,chevrolet silverado,excellent,8.0,gas,183000.0,automatic,truck,green,1.0,2019-03-12,47
32995,2014.0,chevrolet silverado 2500hd,excellent,8.0,diesel,98955.0,automatic,truck,black,1.0,2018-07-11,48
14495,2011.0,chevrolet silverado 1500,excellent,8.0,gas,120568.0,automatic,truck,grey,1.0,2018-07-03,29
16995,2013.0,gmc sierra 1500,excellent,8.0,gas,103950.0,automatic,truck,silver,1.0,2018-09-27,22
14995,2011.0,chevrolet silverado 1500,excellent,8.0,gas,125051.0,automatic,truck,black,1.0,2018-12-09,25
39998,2016.0,jeep wrangler unlimited,excellent,6.0,gas,28000.0,automatic,SUV,black,1.0,2018-09-10,47
21750,2016.0,jeep cherokee,excellent,6.0,gas,42000.0,automatic,SUV,white,1.0,2019-03-30,52
13995,2007.0,jeep wrangler,excellent,6.0,gas,99915.0,other,wagon,custom,1.0,2019-03-03,68
24333,2017.0,ford explorer,excellent,6.0,gas,34820.0,automatic,SUV,black,1.0,2019-04-02,15
13988,2011.0,bmw x5,good,6.0,gas,75287.0,automatic,SUV,black,1.0,2018-06-08,36
36488,2019.0,toyota highlander,good,6.0,gas,9418.0,automatic,SUV,black,1.0,2019-04-12,15
20995,2014.0,chevrolet silverado 1500,excellent,8.0,gas,113703.0,automatic,truck,white,1.0,2019-02-26,55
15995,2014.0,jeep cherokee,excellent,6.0,gas,70764.0,automatic,SUV,orange,1.0,2019-03-22,11
5200,2008.0,jeep grand cherokee,excellent,6.0,gas,186000.0,automatic,van,black,1.0,2018-06-13,60
6495,2006.0,ram 1500,good,8.0,gas,107206.0,automatic,truck,black,1.0,2018-09-23,63
32000,2016.0,chevrolet silverado 1500,excellent,8.0,gas,39000.0,automatic,truck,white,1.0,2019-04-12,6
9995,2007.0,chevrolet suburban,good,8.0,gas,265000.0,automatic,SUV,black,1.0,2018-06-23,86
21500,2017.0,chevrolet silverado,like new,8.0,gas,36000.0,automatic,truck,red,1.0,2019-01-06,7
33500,2018.0,chevrolet silverado 2500hd,good,8.0,gas,25401.0,automatic,truck,white,1.0,2018-08-14,69
33900,2019.0,jeep wrangler,good,6.0,gas,12369.0,automatic,SUV,white,1.0,2019-02-23,35
16500,2012.0,jeep wrangler,good,6.0,gas,70828.0,manual,SUV,black,1.0,2018-08-21,41
30900,2018.0,chevrolet silverado 1500,good,8.0,gas,24039.0,automatic,truck,grey,1.0,2019-02-20,67
18900,2011.0,ford f-250 sd,good,8.0,gas,37551.0,automatic,truck,white,1.0,2019-03-28,46
3500,2007.0,nissan murano,good,6.0,gas,190000.0,automatic,SUV,black,1.0,2019-03-19,40
9500,2007.0,ford f250 super duty,good,8.0,diesel,145884.0,automatic,pickup,blue,1.0,2018-11-01,34
1700,1997.0,jeep cherokee,good,6.0,gas,181000.0,automatic,truck,black,1.0,2018-06-03,32
5675,2008.0,ford explorer,excellent,6.0,gas,127000.0,automatic,SUV,black,1.0,2018-07-22,10
8450,2008.0,honda pilot,excellent,6.0,gas,128011.0,automatic,SUV,grey,1.0,2019-01-10,15
8499,2012.0,chevrolet colorado,good,5.0,gas,124000.0,automatic,truck,white,1.0,2019-02-16,32
16999,2012.0,chevrolet silverado,excellent,8.0,gas,112200.0,automatic,pickup,black,1.0,2019-04-13,95
13999,2007.0,chevrolet silverado 2500hd,excellent,8.0,gas,143500.0,automatic,pickup,brown,1.0,2018-11-05,13
15999,2005.0,chevrolet silverado,excellent,8.0,gas,143500.0,automatic,pickup,white,1.0,2018-05-21,83
13999,2011.0,chevrolet silverado,like new,8.0,gas,122500.0,automatic,pickup,green,1.0,2018-07-30,77
13999,2012.0,jeep grand cherokee,like new,6.0,gas,97500.0,automatic,SUV,black,1.0,2018-06-17,53
10999,2006.0,chevrolet silverado 2500hd,excellent,8.0,gas,112200.0,automatic,pickup,red,1.0,2018-08-13,14
22000,2014.0,jeep wrangler,good,6.0,gas,81000.0,automatic,SUV,silver,1.0,2018-11-30,3
11900,2011.0,jeep grand cherokee,good,6.0,gas,128423.0,automatic,SUV,white,1.0,2018-06-21,17
4900,2005.0,chevrolet equinox,good,6.0,gas,116250.0,automatic,SUV,grey,1.0,2018-12-23,46
9650,2006.0,ford f-350 sd,good,8.0,gas,216037.0,automatic,truck,grey,1.0,2019-04-11,39
13800,2011.0,ford f-150,good,6.0,gas,116832.0,automatic,truck,red,1.0,2019-03-21,24
16400,2011.0,cadillac escalade,good,8.0,gas,155810.0,automatic,SUV,black,1.0,2019-02-11,30
5900,2004.0,jeep grand cherokee,good,6.0,gas,147786.0,automatic,SUV,white,1.0,2018-09-16,101
14250,2018.0,chevrolet equinox,excellent,4.0,gas,91000.0,automatic,SUV,blue,1.0,2019-03-29,25
19998,2017.0,nissan rogue,excellent,4.0,gas,45000.0,automatic,SUV,grey,1.0,2018-10-28,32
8850,2007.0,chevrolet trailblazer,good,6.0,gas,92134.0,automatic,SUV,silver,1.0,2018-06-14,14
35000,2014.0,ram 2500,excellent,6.0,diesel,91000.0,automatic,truck,silver,1.0,2018-12-03,27
5000,2009.0,subaru outback,fair,4.0,gas,152000.0,automatic,hatchback,black,1.0,2018-11-27,47
9400,2011.0,chevrolet equinox,good,4.0,gas,118576.0,automatic,SUV,white,1.0,2019-01-28,10
18850,2015.0,buick enclave,good,6.0,gas,75200.0,automatic,SUV,blue,1.0,2019-03-28,124
13900,2016.0,jeep cherokee,good,4.0,gas,88000.0,automatic,SUV,black,1.0,2019-02-16,26
17995,2012.0,jeep wrangler,good,6.0,gas,139717.0,other,SUV,blue,1.0,2018-12-08,61
5990,2008.0,chevrolet trailblazer,good,6.0,gas,164000.0,automatic,SUV,silver,1.0,2018-11-24,32
15995,2014.0,chevrolet tahoe,good,8.0,gas,152000.0,automatic,SUV,white,1.0,2018-12-27,18
6995,2011.0,bmw x5,excellent,6.0,gas,189235.0,automatic,SUV,brown,1.0,2018-10-31,28
38499,2014.0,ram 2500,like new,6.0,diesel,73800.0,automatic,truck,grey,1.0,2018-12-19,136
15700,2014.0,ford escape,excellent,4.0,gas,81000.0,automatic,SUV,grey,1.0,2018-12-24,36
5900,2011.0,gmc acadia,good,6.0,gas,164450.0,automatic,SUV,silver,1.0,2018-06-12,10
15900,2012.0,chevrolet colorado,excellent,5.0,gas,55555.0,automatic,truck,red,1.0,2018-11-14,10
8999,2012.0,chevrolet traverse,excellent,6.0,gas,151754.0,automatic,SUV,white,1.0,2018-07-28,27
54000,2018.0,gmc sierra,like new,8.0,diesel,52000.0,automatic,pickup,white,1.0,2018-11-08,35
34900,2018.0,ford f-150,like new,8.0,gas,43600.0,automatic,truck,white,1.0,2018-06-22,13
17500,2014.0,ford f-150,good,8.0,gas,127000.0,automatic,truck,red,1.0,2018-09-15,21
6250,2003.0,ram 1500,good,8.0,gas,218000.0,automatic,truck,white,1.0,2019-04-11,36
19500,2013.0,ford f-150,excellent,6.0,gas,106831.0,automatic,truck,red,1.0,2018-12-03,44
7995,2012.0,subaru outback,excellent,4.0,gas,138000.0,automatic,wagon,blue,1.0,2019-01-04,42
10995,2010.0,chevrolet silverado,like new,8.0,gas,165255.0,automatic,truck,blue,1.0,2018-08-13,94
9499,2007.0,gmc sierra 1500,good,8.0,gas,119295.0,automatic,truck,red,1.0,2018-07-09,38
1400,1998.0,ford f-250,fair,8.0,gas,180000.0,automatic,truck,red,1.0,2019-03-14,45
32750,2017.0,ford f250 super duty,like new,8.0,gas,42631.0,automatic,truck,white,1.0,2018-12-28,27
20900,2012.0,ford f-150,good,6.0,gas,114479.0,automatic,truck,white,1.0,2018-06-19,49
35500,2015.0,gmc sierra 2500hd,excellent,8.0,diesel,183000.0,automatic,truck,white,1.0,2018-08-05,58
3995,2006.0,jeep grand cherokee,good,6.0,gas,178404.0,automatic,wagon,custom,1.0,2018-10-04,5
1995,1991.0,ford f-250,good,8.0,gas,100000.0,automatic,truck,green,1.0,2019-03-15,37
17500,2013.0,chevrolet silverado,excellent,8.0,gas,127850.0,automatic,pickup,black,1.0,2018-07-23,25
6000,2002.0,chevrolet silverado 2500hd,excellent,8.0,gas,95600.0,automatic,pickup,black,1.0,2018-06-20,97
8700,2011.0,chevrolet silverado 1500,excellent,8.0,gas,105125.0,automatic,pickup,black,1.0,2019-04-16,25
8499,2008.0,toyota rav4,excellent,4.0,gas,161854.0,automatic,SUV,blue,1.0,2019-01-02,27
11900,2014.0,nissan frontier,good,6.0,gas,124500.0,automatic,truck,white,1.0,2019-03-10,84
1700,1996.0,chevrolet silverado 1500,fair,8.0,gas,198500.0,automatic,pickup,black,1.0,2018-11-04,9
5650,2011.0,ford escape,fair,6.0,gas,88324.0,automatic,SUV,silver,1.0,2018-11-10,40
4000,2004.0,chevrolet silverado,good,8.0,gas,148000.0,automatic,pickup,red,1.0,2018-05-10,73
2250,1997.0,ram 1500,fair,8.0,gas,207000.0,automatic,pickup,white,1.0,2018-06-13,53
5800,2007.0,hyundai santa fe,good,6.0,gas,116000.0,automatic,SUV,grey,1.0,2018-08-23,87
9200,2004.0,chevrolet silverado,excellent,6.0,gas,154000.0,manual,pickup,grey,1.0,2019-04-11,39
24990,2017.0,ram 1500,excellent,8.0,gas,26760.0,automatic,truck,grey,1.0,2018-05-20,22
27990,2018.0,ram 1500,excellent,8.0,gas,12104.0,automatic,truck,blue,1.0,2018-08-28,40
28990,2018.0,chevrolet silverado 1500,excellent,8.0,gas,10844.0,automatic,truck,white,1.0,2018-11-10,61
10000,2009.0,chevrolet tahoe,good,8.0,gas,129587.0,automatic,SUV,black,1.0,2019-04-07,27
9900,2009.0,ram 1500,like new,8.0,gas,133000.0,automatic,truck,yellow,1.0,2018-11-17,60
12500,2005.0,toyota tacoma,good,6.0,gas,119000.0,automatic,pickup,blue,1.0,2019-03-06,86
6995,2011.0,chevrolet traverse,good,6.0,gas,143019.0,automatic,wagon,black,1.0,2019-04-13,54
6300,1999.0,ford ranger,good,6.0,gas,85000.0,automatic,pickup,red,1.0,2019-01-18,57
14890,2010.0,jeep wrangler,excellent,6.0,gas,132734.0,manual,SUV,black,1.0,2019-04-07,37
140000,2004.0,ram 2500,good,6.0,diesel,249000.0,automatic,truck,red,1.0,2019-01-22,8
29900,2013.0,chevrolet silverado 3500hd,excellent,8.0,diesel,120000.0,automatic,truck,black,1.0,2018-07-27,107
14500,2011.0,chevrolet silverado,good,8.0,gas,141000.0,automatic,truck,white,1.0,2019-01-18,46
34985,2012.0,ram 3500,excellent,6.0,diesel,95101.0,automatic,pickup,grey,1.0,2018-11-07,40
17026,2013.0,toyota highlander,excellent,6.0,gas,149189.0,automatic,SUV,white,1.0,2018-11-16,43
3200,2002.0,ford explorer,good,8.0,gas,202000.0,automatic,SUV,white,1.0,2018-10-13,29
10995,2008.0,ford f150,excellent,8.0,gas,148000.0,automatic,truck,white,1.0,2018-09-12,44
15995,2006.0,ford f350,excellent,8.0,diesel,176000.0,automatic,truck,blue,1.0,2019-03-15,117
13995,2011.0,chevrolet silverado 2500hd,excellent,8.0,gas,220000.0,automatic,truck,red,1.0,2018-10-07,90
30000,2018.0,toyota tacoma,excellent,4.0,gas,37000.0,automatic,pickup,silver,1.0,2018-09-01,43
7999,2008.0,toyota rav4,excellent,4.0,gas,147.0,automatic,SUV,silver,1.0,2018-07-01,43
2400,2002.0,gmc sierra,good,8.0,gas,209898.0,automatic,truck,grey,1.0,2019-02-11,27
9000,2011.0,toyota rav4,excellent,6.0,gas,157753.0,automatic,SUV,black,1.0,2019-03-01,45
17500,1990.0,chevrolet suburban,like new,8.0,gas,140000.0,automatic,SUV,grey,1.0,2019-03-03,7
32500,2015.0,ram 3500,good,8.0,gas,87500.0,automatic,truck,black,1.0,2018-06-02,116
16998,2013.0,chevrolet silverado 1500,excellent,8.0,gas,150249.0,automatic,truck,white,1.0,2019-01-10,14
20998,2016.0,ford f-150,excellent,6.0,gas,87161.0,automatic,truck,red,1.0,2018-11-24,24
29985,2018.0,hyundai santa fe,excellent,6.0,gas,27828.0,automatic,SUV,grey,1.0,2019-03-15,9
17498,2009.0,jeep wrangler unlimited,excellent,6.0,gas,100490.0,automatic,wagon,silver,1.0,2018-06-19,24
12900,2004.0,jeep wrangler,excellent,6.0,gas,96000.0,other,SUV,black,1.0,2018-08-09,39
29900,2013.0,chevrolet silverado 3500hd,excellent,8.0,diesel,120000.0,automatic,truck,black,1.0,2019-03-24,24
2900,2002.0,jeep grand cherokee,excellent,6.0,gas,204000.0,automatic,SUV,blue,1.0,2019-04-02,28
11995,2012.0,ford explorer,excellent,6.0,gas,121467.0,automatic,wagon,black,1.0,2019-03-20,63
7995,2010.0,ford escape,excellent,6.0,gas,93244.0,automatic,wagon,blue,1.0,2018-08-14,26
14995,2012.0,chevrolet silverado 1500,excellent,8.0,gas,129997.0,automatic,truck,red,1.0,2019-02-27,10
17995,2014.0,ford f-150,excellent,8.0,gas,89426.0,automatic,truck,white,1.0,2018-12-28,20
2500,1993.0,toyota 4runner,fair,6.0,gas,222555.0,automatic,SUV,green,1.0,2019-03-17,17
11950,2007.0,ford f-250,excellent,8.0,diesel,208234.0,automatic,pickup,silver,1.0,2018-06-29,24
8499,2012.0,chevrolet colorado,good,5.0,gas,124000.0,automatic,truck,white,1.0,2018-11-09,11
5250,2013.0,subaru forester,like new,4.0,gas,180000.0,automatic,SUV,black,1.0,2018-06-21,41
7995,2003.0,cadillac escalade,good,8.0,gas,62000.0,automatic,SUV,green,1.0,2018-05-22,23
9995,2007.0,ram 1500,good,8.0,gas,148000.0,automatic,truck,red,1.0,2018-10-12,17
9995,2011.0,jeep grand cherokee,good,6.0,gas,144170.0,automatic,convertible,black,1.0,2019-03-22,111
13900,2007.0,ford f250,good,8.0,diesel,180441.0,automatic,truck,red,1.0,2019-01-15,52
9995,2008.0,ford edge,good,6.0,gas,118722.0,automatic,SUV,custom,1.0,2019-04-02,21
14995,2013.0,toyota highlander,good,6.0,gas,147165.0,automatic,SUV,white,1.0,2018-09-23,24
13995,2014.0,honda cr-v,good,4.0,gas,135523.0,automatic,SUV,custom,1.0,2018-07-17,75
3500,2000.0,chevrolet silverado,good,8.0,gas,215000.0,automatic,pickup,black,1.0,2018-05-18,32
11995,2015.0,chevrolet equinox,excellent,4.0,gas,106348.0,automatic,SUV,black,1.0,2018-08-20,22
49950,2018.0,ford f-250,excellent,8.0,diesel,32980.0,automatic,truck,white,1.0,2018-08-27,15
17995,2015.0,ford edge,good,4.0,gas,77000.0,automatic,SUV,black,1.0,2019-03-28,10
19950,2013.0,ford f-150,excellent,6.0,gas,117641.0,automatic,truck,grey,1.0,2018-06-13,44
3850,2004.0,toyota sienna,good,6.0,gas,190561.0,automatic,mini-van,silver,1.0,2018-11-23,90
44995,2018.0,chevrolet silverado 2500hd,like new,8.0,gas,12606.0,automatic,pickup,red,1.0,2018-10-18,29
8495,2007.0,chevrolet tahoe,good,8.0,gas,207888.0,automatic,SUV,blue,1.0,2018-05-27,32
27500,2006.0,ford f-250,like new,8.0,diesel,71000.0,automatic,truck,black,1.0,2018-06-29,32
25500,2013.0,ram 3500,good,6.0,diesel,175245.0,automatic,truck,blue,1.0,2018-09-17,26
7999,2007.0,jeep liberty,excellent,6.0,gas,77976.0,automatic,SUV,brown,1.0,2018-12-31,42
19900,2011.0,ram 2500,good,6.0,diesel,172857.0,automatic,truck,white,1.0,2019-02-13,54
15999,2015.0,honda pilot,excellent,6.0,gas,124065.0,automatic,SUV,grey,1.0,2019-03-04,56
22800,2018.0,nissan frontier crew cab sv,good,6.0,gas,15346.0,other,pickup,silver,1.0,2018-05-24,31
40950,2018.0,ford f-250,excellent,8.0,diesel,19904.0,automatic,truck,grey,1.0,2018-06-01,38
16995,2014.0,ford f-150,good,6.0,gas,103413.0,automatic,truck,black,1.0,2018-06-19,83
13997,2016.0,ford fusion,good,4.0,gas,36483.0,automatic,sedan,red,1.0,2018-09-07,99
5000,1997.0,toyota 4runner,good,6.0,gas,211000.0,automatic,SUV,red,1.0,2018-10-24,33
59995,2018.0,ram 2500,like new,8.0,diesel,22635.0,automatic,truck,white,1.0,2018-06-25,31
40000,2017.0,gmc sierra,excellent,8.0,gas,21000.0,automatic,pickup,blue,1.0,2018-06-21,60
20900,2011.0,gmc sierra 2500hd,good,8.0,gas,112635.0,automatic,truck,silver,1.0,2018-11-20,23
20200,2018.0,nissan frontier crew cab sv,good,6.0,gas,49596.0,other,pickup,black,1.0,2019-03-01,14
13195,2011.0,ford f-150,good,6.0,gas,152569.0,other,truck,white,1.0,2019-01-18,51
15300,1999.0,ram 2500,new,6.0,diesel,315000.0,automatic,truck,white,1.0,2019-03-21,38
38499,2014.0,ram 2500,like new,6.0,diesel,73800.0,automatic,truck,grey,1.0,2018-06-15,23
14990,2010.0,gmc sierra,good,8.0,gas,125533.0,automatic,truck,black,1.0,2019-04-08,91
18800,2012.0,cadillac escalade,like new,8.0,gas,128.0,automatic,SUV,black,1.0,2019-02-11,27
19995,2015.0,ford expedition,excellent,6.0,gas,79013.0,automatic,SUV,black,1.0,2018-12-07,37
4000,1999.0,ford f-150,good,8.0,gas,178000.0,manual,pickup,white,1.0,2018-10-28,12
23400,2014.0,ford f150 supercrew cab xlt,good,6.0,gas,66048.0,other,pickup,silver,1.0,2018-06-07,62
7995,2003.0,cadillac escalade,good,8.0,gas,62000.0,automatic,SUV,green,1.0,2019-03-11,24
3425,2010.0,subaru forester,excellent,4.0,gas,172500.0,automatic,SUV,blue,1.0,2019-04-14,82
15900,2012.0,chevrolet suburban,excellent,8.0,gas,114000.0,automatic,SUV,grey,1.0,2018-06-24,21
14629,2017.0,ford escape,excellent,4.0,gas,58017.0,automatic,SUV,orange,1.0,2018-10-08,14
2900,2006.0,ford explorer,excellent,6.0,gas,191657.0,automatic,SUV,blue,1.0,2018-12-07,35
5500,2012.0,subaru outback,excellent,4.0,gas,154611.0,automatic,SUV,red,1.0,2018-05-06,20
9000,1999.0,ford f-250,good,8.0,diesel,235000.0,automatic,truck,white,1.0,2019-03-09,8
12100,2009.0,toyota highlander,good,6.0,gas,150314.0,automatic,SUV,silver,1.0,2019-04-10,25
6000,2004.0,bmw x5,like new,6.0,gas,154578.0,automatic,SUV,black,1.0,2018-05-02,34
51999,2018.0,ford f-250 sd,good,8.0,gas,21588.0,automatic,truck,grey,1.0,2019-01-16,25
46999,2017.0,ford f-250 sd,good,8.0,diesel,29000.0,automatic,truck,black,1.0,2019-01-02,59
33990,2018.0,ford f-150,good,8.0,diesel,23603.0,automatic,truck,silver,1.0,2018-06-11,22
42990,2015.0,ford f-250 sd,good,8.0,diesel,13750.0,automatic,truck,white,1.0,2018-10-25,10
2995,2008.0,subaru impreza,excellent,4.0,gas,141337.0,automatic,sedan,black,1.0,2019-01-29,40
5993,2008.0,gmc acadia,excellent,6.0,gas,155648.0,automatic,SUV,black,1.0,2019-02-06,72
13991,2007.0,chevrolet silverado 1500,good,8.0,gas,94979.0,automatic,truck,blue,1.0,2019-02-06,48
20988,2011.0,chevrolet silverado,excellent,8.0,gas,82000.0,automatic,truck,white,1.0,2018-11-04,37
19900,2014.0,ram 1500,excellent,8.0,gas,129060.0,automatic,pickup,silver,1.0,2018-07-23,25
31988,2016.0,chevrolet silverado,like new,8.0,gas,4100.0,automatic,truck,black,1.0,2019-02-12,100
39988,2018.0,toyota tacoma,like new,6.0,gas,15000.0,manual,truck,black,1.0,2018-05-16,58
8999,2012.0,chevrolet traverse,excellent,6.0,gas,151754.0,automatic,SUV,white,1.0,2018-11-01,93
22890,2015.0,gmc sierra,excellent,8.0,gas,78601.0,automatic,truck,brown,1.0,2018-05-08,31
18991,2017.0,ford f-150,good,6.0,gas,133598.0,automatic,truck,grey,1.0,2018-11-26,33
29900,2016.0,chevrolet tahoe,excellent,8.0,gas,74000.0,automatic,SUV,black,1.0,2018-11-01,53
15300,1999.0,ram 2500,excellent,6.0,diesel,315000.0,automatic,truck,white,1.0,2018-10-27,18
13000,2010.0,ford f-150,like new,8.0,gas,89000.0,automatic,truck,white,1.0,2018-09-11,15
6900,2010.0,chevrolet silverado,good,8.0,gas,301000.0,automatic,truck,white,1.0,2018-06-28,84
